EducAttain,SERIALNO,EST_Childcare,EST_Income,EST_HousingCost,EST_TransportCost,EST_HealthCareCost,EST_FoodCost,EST_WorkHoursPerWeek,EST_ParentEducationLevel,EST_SchoolQualityIndex,EST_PublicAssistanceRecipients,EST_HomeOwnershipStatus,EST_CommunitySafetyIndex,EST_PublicTransportAccess,EST_NonWorkDaysPerYear,EST_SchoolAttendanceRate
4.0,1041307,0.0,,,,,,,,,,,,,,
4.0,1041352,0.0,,,,,,,,,,,,,,
1.0,1041352,0.0,,,,,,,,,,,,,,
1.0,1041352,0.0,,,,,,,,,,,,,,
1.0,1041352,0.0,,,,,,,,,,,,,,
,1041352,0.0,,,,,,,,,,,,,,
2.0,1041352,0.0,,,,,,,,,,,,,,
1.0,1041352,0.0,,,,,,,,,,,,,,
3.0,1041399,0.0,,,,,,,,,,,,,,
2.0,1041399,0.0,,,,,,,,,,,,,,
2.0,1041446,Other,,,,,,,,,,,,,,
1.0,1041446,Other,,,,,,,,,,,,,,
1.0,1041446,Other,,,,,,,,,,,,,,
1.0,1041446,Other,,,,,,,,,,,,,,
1.0,1041446,Other,,,,,,,,,,,,,,
1.0,1041446,Other,,,,,,,,,,,,,,
3.0,1041480,0.0,,,,,,,,,,,,,,
1.0,1041480,0.0,,,,,,,,,,,,,,
1.0,1041480,0.0,,,,,,,,,,,,,,
2.0,1041480,0.0,,,,,,,,,,,,,,
,1041480,0.0,,,,,,,,,,,,,,
3.0,1041561,0.0,,,,,,,,,,,,,,
1.0,1041561,0.0,,,,,,,,,,,,,,
1.0,1041561,0.0,,,,,,,,,,,,,,
4.0,1041611,0.0,,,,,,,,,,,,,,
4.0,1041703,0.0,,,,,,,,,,,,,,
2.0,1041703,0.0,,,,,,,,,,,,,,
1.0,1041703,0.0,,,,,,,,,,,,,,
1.0,1041703,0.0,,,,,,,,,,,,,,
4.0,1041765,Other,,,,,,,,,,,,,,
4.0,1041765,Other,,,,,,,,,,,,,,
4.0,1041765,Other,,,,,,,,,,,,,,
1.0,1041765,Other,,,,,,,,,,,,,,
2.0,1041765,Other,,,,,,,,,,,,,,
4.0,1041781,0.0,,,,,,,,,,,,,,
4.0,1041781,0.0,,,,,,,,,,,,,,
1.0,1041828,0.0,,,,,,,,,,,,,,
1.0,1041828,0.0,,,,,,,,,,,,,,
4.0,1041841,0.0,,,,,,,,,,,,,,
4.0,1041844,Other,,,,,,,,,,,,,,
1.0,1041844,Other,,,,,,,,,,,,,,
1.0,1041844,Other,,,,,,,,,,,,,,
3.0,1041928,0.0,,,,,,,,,,,,,,
1.0,1041928,0.0,,,,,,,,,,,,,,
3.0,1041928,0.0,,,,,,,,,,,,,,
4.0,1041985,0.0,,,,,,,,,,,,,,
4.0,1041985,0.0,,,,,,,,,,,,,,
2.0,1042000,0.0,,,,,,,,,,,,,,
3.0,1042052,0.0,,,,,,,,,,,,,,
2.0,1042052,0.0,,,,,,,,,,,,,,
1.0,1042052,0.0,,,,,,,,,,,,,,
2.0,1042052,0.0,,,,,,,,,,,,,,
4.0,1042067,0.0,,,,,,,,,,,,,,
4.0,1042067,0.0,,,,,,,,,,,,,,
3.0,1042196,0.0,,,,,,,,,,,,,,
4.0,1042225,0.0,,,,,,,,,,,,,,
3.0,1042318,0.0,,,,,,,,,,,,,,
1.0,1042439,0.0,,,,,,,,,,,,,,
3.0,1042439,0.0,,,,,,,,,,,,,,
4.0,1042554,0.0,,,,,,,,,,,,,,
1.0,1042554,0.0,,,,,,,,,,,,,,
4.0,1042554,0.0,,,,,,,,,,,,,,
1.0,1042554,0.0,,,,,,,,,,,,,,
4.0,1042554,0.0,,,,,,,,,,,,,,
4.0,1042554,0.0,,,,,,,,,,,,,,
4.0,1042657,0.0,,,,,,,,,,,,,,
4.0,1042657,0.0,,,,,,,,,,,,,,
1.0,1042657,0.0,,,,,,,,,,,,,,
1.0,1042657,0.0,,,,,,,,,,,,,,
1.0,1042657,0.0,,,,,,,,,,,,,,
4.0,1042687,0.0,,,,,,,,,,,,,,
3.0,1042687,0.0,,,,,,,,,,,,,,
,1042687,0.0,,,,,,,,,,,,,,
4.0,1042706,0.0,,,,,,,,,,,,,,
2.0,1042710,0.0,,,,,,,,,,,,,,
3.0,1042710,0.0,,,,,,,,,,,,,,
4.0,1042758,0.0,,,,,,,,,,,,,,
4.0,1042758,0.0,,,,,,,,,,,,,,
4.0,1042766,0.0,,,,,,,,,,,,,,
4.0,1042781,0.0,,,,,,,,,,,,,,
1.0,1042781,0.0,,,,,,,,,,,,,,
1.0,1042781,0.0,,,,,,,,,,,,,,
2.0,1042908,0.0,,,,,,,,,,,,,,
2.0,1042908,0.0,,,,,,,,,,,,,,
4.0,1042967,0.0,,,,,,,,,,,,,,
4.0,1043019,0.0,,,,,,,,,,,,,,
2.0,1043019,0.0,,,,,,,,,,,,,,
1.0,1043039,0.0,,,,,,,,,,,,,,
4.0,1043039,0.0,,,,,,,,,,,,,,
1.0,1043039,0.0,,,,,,,,,,,,,,
3.0,1043039,0.0,,,,,,,,,,,,,,
4.0,1043065,0.0,,,,,,,,,,,,,,
2.0,1043150,0.0,,,,,,,,,,,,,,
2.0,1043150,0.0,,,,,,,,,,,,,,
3.0,1043151,0.0,,,,,,,,,,,,,,
2.0,1043155,0.0,,,,,,,,,,,,,,
1.0,1043183,0.0,,,,,,,,,,,,,,
3.0,1043217,0.0,,,,,,,,,,,,,,
3.0,1043217,0.0,,,,,,,,,,,,,,
2.0,1043286,Other,,,,,,,,,,,,,,
1.0,1043286,Other,,,,,,,,,,,,,,
4.0,1043349,0.0,,,,,,,,,,,,,,
3.0,1043349,0.0,,,,,,,,,,,,,,
3.0,1043373,0.0,,,,,,,,,,,,,,
1.0,1043409,0.0,,,,,,,,,,,,,,
3.0,1043436,Other,,,,,,,,,,,,,,
4.0,1043436,Other,,,,,,,,,,,,,,
1.0,1043436,Other,,,,,,,,,,,,,,
1.0,1043436,Other,,,,,,,,,,,,,,
1.0,1043465,0.0,,,,,,,,,,,,,,
1.0,1043465,0.0,,,,,,,,,,,,,,
3.0,1043465,0.0,,,,,,,,,,,,,,
1.0,1043465,0.0,,,,,,,,,,,,,,
1.0,1043465,0.0,,,,,,,,,,,,,,
4.0,1043496,0.0,,,,,,,,,,,,,,
1.0,1043496,0.0,,,,,,,,,,,,,,
3.0,1043519,0.0,,,,,,,,,,,,,,
3.0,1043519,0.0,,,,,,,,,,,,,,
2.0,1043589,0.0,,,,,,,,,,,,,,
4.0,1043589,0.0,,,,,,,,,,,,,,
,1043589,0.0,,,,,,,,,,,,,,
3.0,1043589,0.0,,,,,,,,,,,,,,
4.0,1043622,0.0,,,,,,,,,,,,,,
1.0,1043622,0.0,,,,,,,,,,,,,,
2.0,1043622,0.0,,,,,,,,,,,,,,
1.0,1043692,0.0,,,,,,,,,,,,,,
3.0,1043692,0.0,,,,,,,,,,,,,,
1.0,1043692,0.0,,,,,,,,,,,,,,
2.0,1043702,0.0,,,,,,,,,,,,,,
4.0,1043702,0.0,,,,,,,,,,,,,,
,1043702,0.0,,,,,,,,,,,,,,
4.0,1043720,0.0,,,,,,,,,,,,,,
2.0,1043720,0.0,,,,,,,,,,,,,,
1.0,1043724,0.0,,,,,,,,,,,,,,
1.0,1043724,0.0,,,,,,,,,,,,,,
2.0,1043766,0.0,,,,,,,,,,,,,,
2.0,1043766,0.0,,,,,,,,,,,,,,
1.0,1043766,0.0,,,,,,,,,,,,,,
1.0,1043766,0.0,,,,,,,,,,,,,,
1.0,1043835,0.0,,,,,,,,,,,,,,
4.0,1043984,0.0,,,,,,,,,,,,,,
4.0,1043984,0.0,,,,,,,,,,,,,,
2.0,1043988,0.0,,,,,,,,,,,,,,
1.0,1043988,0.0,,,,,,,,,,,,,,
4.0,1043997,0.0,,,,,,,,,,,,,,
4.0,1043997,0.0,,,,,,,,,,,,,,
4.0,1044078,Other,,,,,,,,,,,,,,
4.0,1044078,Other,,,,,,,,,,,,,,
1.0,1044078,Other,,,,,,,,,,,,,,
,1044078,Other,,,,,,,,,,,,,,
1.0,1044104,0.0,,,,,,,,,,,,,,
1.0,1044104,0.0,,,,,,,,,,,,,,
4.0,1044134,0.0,,,,,,,,,,,,,,
2.0,1044134,0.0,,,,,,,,,,,,,,
2.0,1044188,0.0,,,,,,,,,,,,,,
3.0,1044199,0.0,,,,,,,,,,,,,,
4.0,1044209,0.0,,,,,,,,,,,,,,
4.0,1044209,0.0,,,,,,,,,,,,,,
4.0,1044212,0.0,,,,,,,,,,,,,,
4.0,1044212,0.0,,,,,,,,,,,,,,
4.0,1044265,0.0,,,,,,,,,,,,,,
3.0,1044265,0.0,,,,,,,,,,,,,,
4.0,1044265,0.0,,,,,,,,,,,,,,
3.0,1044265,0.0,,,,,,,,,,,,,,
3.0,1044386,0.0,,,,,,,,,,,,,,
2.0,1044386,0.0,,,,,,,,,,,,,,
1.0,1044386,0.0,,,,,,,,,,,,,,
2.0,1044403,0.0,,,,,,,,,,,,,,
2.0,1044403,0.0,,,,,,,,,,,,,,
4.0,1044411,0.0,,,,,,,,,,,,,,
3.0,1044413,0.0,,,,,,,,,,,,,,
3.0,1044413,0.0,,,,,,,,,,,,,,
3.0,1044413,0.0,,,,,,,,,,,,,,
2.0,1044435,0.0,,,,,,,,,,,,,,
3.0,1044435,0.0,,,,,,,,,,,,,,
3.0,1044435,0.0,,,,,,,,,,,,,,
1.0,1044435,0.0,,,,,,,,,,,,,,
1.0,1044435,0.0,,,,,,,,,,,,,,
4.0,1044435,0.0,,,,,,,,,,,,,,
,1044435,0.0,,,,,,,,,,,,,,
4.0,1044435,0.0,,,,,,,,,,,,,,
4.0,1044435,0.0,,,,,,,,,,,,,,
3.0,1044451,0.0,,,,,,,,,,,,,,
4.0,1044454,0.0,,,,,,,,,,,,,,
2.0,1044454,0.0,,,,,,,,,,,,,,
3.0,1044454,0.0,,,,,,,,,,,,,,
1.0,1044454,0.0,,,,,,,,,,,,,,
1.0,1044454,0.0,,,,,,,,,,,,,,
1.0,1044454,0.0,,,,,,,,,,,,,,
4.0,1044505,0.0,,,,,,,,,,,,,,
4.0,1044505,0.0,,,,,,,,,,,,,,
4.0,1044506,Other,,,,,,,,,,,,,,
4.0,1044506,Other,,,,,,,,,,,,,,
,1044506,Other,,,,,,,,,,,,,,
4.0,1044572,0.0,,,,,,,,,,,,,,
3.0,1044572,0.0,,,,,,,,,,,,,,
2.0,1044665,0.0,,,,,,,,,,,,,,
1.0,1044668,0.0,,,,,,,,,,,,,,
2.0,1044668,0.0,,,,,,,,,,,,,,
4.0,1044668,0.0,,,,,,,,,,,,,,
1.0,1044668,0.0,,,,,,,,,,,,,,
1.0,1044668,0.0,,,,,,,,,,,,,,
1.0,1044757,0.0,,,,,,,,,,,,,,
2.0,1044764,0.0,,,,,,,,,,,,,,
2.0,1044896,Other,,,,,,,,,,,,,,
2.0,1044896,Other,,,,,,,,,,,,,,
1.0,1044896,Other,,,,,,,,,,,,,,
1.0,1044896,Other,,,,,,,,,,,,,,
4.0,1044930,0.0,,,,,,,,,,,,,,
4.0,1044985,0.0,,,,,,,,,,,,,,
3.0,1045075,0.0,,,,,,,,,,,,,,
3.0,1045092,0.0,,,,,,,,,,,,,,
4.0,1045092,0.0,,,,,,,,,,,,,,
3.0,1045114,0.0,,,,,,,,,,,,,,
2.0,1045249,0.0,,,,,,,,,,,,,,
3.0,1045249,0.0,,,,,,,,,,,,,,
4.0,1045290,0.0,,,,,,,,,,,,,,
4.0,1045290,0.0,,,,,,,,,,,,,,
4.0,1045342,Other,,,,,,,,,,,,,,
4.0,1045342,Other,,,,,,,,,,,,,,
1.0,1045342,Other,,,,,,,,,,,,,,
1.0,1045342,Other,,,,,,,,,,,,,,
4.0,1045354,0.0,,,,,,,,,,,,,,
3.0,1045377,0.0,,,,,,,,,,,,,,
3.0,1045377,0.0,,,,,,,,,,,,,,
3.0,1045377,0.0,,,,,,,,,,,,,,
4.0,1045471,0.0,,,,,,,,,,,,,,
3.0,1045479,0.0,,,,,,,,,,,,,,
1.0,1045481,0.0,,,,,,,,,,,,,,
2.0,1045522,0.0,,,,,,,,,,,,,,
3.0,1045522,0.0,,,,,,,,,,,,,,
1.0,1045522,0.0,,,,,,,,,,,,,,
1.0,1045522,0.0,,,,,,,,,,,,,,
1.0,1045522,0.0,,,,,,,,,,,,,,
1.0,1045522,0.0,,,,,,,,,,,,,,
2.0,1045522,0.0,,,,,,,,,,,,,,
,1045522,0.0,,,,,,,,,,,,,,
1.0,1045522,0.0,,,,,,,,,,,,,,
,1045522,0.0,,,,,,,,,,,,,,
1.0,1045522,0.0,,,,,,,,,,,,,,
2.0,1045522,0.0,,,,,,,,,,,,,,
3.0,1045664,0.0,,,,,,,,,,,,,,
1.0,1045664,0.0,,,,,,,,,,,,,,
4.0,1045671,0.0,,,,,,,,,,,,,,
2.0,1045671,0.0,,,,,,,,,,,,,,
3.0,1045671,0.0,,,,,,,,,,,,,,
3.0,1045671,0.0,,,,,,,,,,,,,,
3.0,1045671,0.0,,,,,,,,,,,,,,
4.0,1045720,0.0,,,,,,,,,,,,,,
4.0,1045720,0.0,,,,,,,,,,,,,,
1.0,1045720,0.0,,,,,,,,,,,,,,
3.0,1045720,0.0,,,,,,,,,,,,,,
3.0,1045817,0.0,,,,,,,,,,,,,,
4.0,1045844,0.0,,,,,,,,,,,,,,
4.0,1045844,0.0,,,,,,,,,,,,,,
2.0,1045963,0.0,,,,,,,,,,,,,,
2.0,1045963,0.0,,,,,,,,,,,,,,
4.0,1045983,0.0,,,,,,,,,,,,,,
4.0,1045983,0.0,,,,,,,,,,,,,,
2.0,1046172,0.0,,,,,,,,,,,,,,
1.0,1046172,0.0,,,,,,,,,,,,,,
4.0,1046179,Other,,,,,,,,,,,,,,
4.0,1046179,Other,,,,,,,,,,,,,,
2.0,1046179,Other,,,,,,,,,,,,,,
1.0,1046179,Other,,,,,,,,,,,,,,
1.0,1046179,Other,,,,,,,,,,,,,,
1.0,1046179,Other,,,,,,,,,,,,,,
1.0,1046179,Other,,,,,,,,,,,,,,
1.0,1046179,Other,,,,,,,,,,,,,,
1.0,1046179,Other,,,,,,,,,,,,,,
3.0,1046282,0.0,,,,,,,,,,,,,,
4.0,1046289,0.0,,,,,,,,,,,,,,
2.0,1046289,0.0,,,,,,,,,,,,,,
4.0,1046289,0.0,,,,,,,,,,,,,,
4.0,1046294,0.0,,,,,,,,,,,,,,
2.0,1046294,0.0,,,,,,,,,,,,,,
4.0,1046307,0.0,,,,,,,,,,,,,,
4.0,1046307,0.0,,,,,,,,,,,,,,
3.0,1046317,0.0,,,,,,,,,,,,,,
4.0,1046357,0.0,,,,,,,,,,,,,,
4.0,1046393,0.0,,,,,,,,,,,,,,
4.0,1046393,0.0,,,,,,,,,,,,,,
1.0,1046393,0.0,,,,,,,,,,,,,,
1.0,1046455,0.0,,,,,,,,,,,,,,
3.0,1046681,0.0,,,,,,,,,,,,,,
4.0,1046699,0.0,,,,,,,,,,,,,,
4.0,1046718,Other,,,,,,,,,,,,,,
4.0,1046718,Other,,,,,,,,,,,,,,
1.0,1046718,Other,,,,,,,,,,,,,,
,1046718,Other,,,,,,,,,,,,,,
3.0,1046728,0.0,,,,,,,,,,,,,,
1.0,1046728,0.0,,,,,,,,,,,,,,
2.0,1046728,0.0,,,,,,,,,,,,,,
3.0,1046811,0.0,,,,,,,,,,,,,,
3.0,1046844,0.0,,,,,,,,,,,,,,
4.0,1046844,0.0,,,,,,,,,,,,,,
2.0,1046867,0.0,,,,,,,,,,,,,,
1.0,1046867,0.0,,,,,,,,,,,,,,
1.0,1046867,0.0,,,,,,,,,,,,,,
1.0,1046867,0.0,,,,,,,,,,,,,,
2.0,1046867,0.0,,,,,,,,,,,,,,
2.0,1046867,0.0,,,,,,,,,,,,,,
3.0,1046867,0.0,,,,,,,,,,,,,,
3.0,1046874,0.0,,,,,,,,,,,,,,
3.0,1046903,0.0,,,,,,,,,,,,,,
3.0,1046903,0.0,,,,,,,,,,,,,,
1.0,1046903,0.0,,,,,,,,,,,,,,
1.0,1046903,0.0,,,,,,,,,,,,,,
4.0,1046973,0.0,,,,,,,,,,,,,,
4.0,1047018,0.0,,,,,,,,,,,,,,
1.0,1047018,0.0,,,,,,,,,,,,,,
3.0,1047075,Other,,,,,,,,,,,,,,
3.0,1047075,Other,,,,,,,,,,,,,,
1.0,1047075,Other,,,,,,,,,,,,,,
3.0,1047101,0.0,,,,,,,,,,,,,,
3.0,1047101,0.0,,,,,,,,,,,,,,
2.0,1047101,0.0,,,,,,,,,,,,,,
4.0,1047101,0.0,,,,,,,,,,,,,,
4.0,1047129,Other,,,,,,,,,,,,,,
4.0,1047129,Other,,,,,,,,,,,,,,
1.0,1047129,Other,,,,,,,,,,,,,,
1.0,1047129,Other,,,,,,,,,,,,,,
4.0,1047167,0.0,,,,,,,,,,,,,,
4.0,1047212,0.0,,,,,,,,,,,,,,
3.0,1047212,0.0,,,,,,,,,,,,,,
4.0,1047439,0.0,,,,,,,,,,,,,,
2.0,1047477,0.0,,,,,,,,,,,,,,
1.0,1047477,0.0,,,,,,,,,,,,,,
1.0,1047477,0.0,,,,,,,,,,,,,,
1.0,1047477,0.0,,,,,,,,,,,,,,
4.0,1047532,0.0,,,,,,,,,,,,,,
4.0,1047532,0.0,,,,,,,,,,,,,,
4.0,1047555,0.0,,,,,,,,,,,,,,
4.0,1047555,0.0,,,,,,,,,,,,,,
1.0,1047555,0.0,,,,,,,,,,,,,,
1.0,1047555,0.0,,,,,,,,,,,,,,
2.0,1047729,0.0,,,,,,,,,,,,,,
2.0,1047729,0.0,,,,,,,,,,,,,,
2.0,1047737,0.0,,,,,,,,,,,,,,
1.0,1047737,0.0,,,,,,,,,,,,,,
3.0,1047803,0.0,,,,,,,,,,,,,,
4.0,1047830,0.0,,,,,,,,,,,,,,
3.0,1047830,0.0,,,,,,,,,,,,,,
4.0,1047850,0.0,,,,,,,,,,,,,,
4.0,1047850,0.0,,,,,,,,,,,,,,
2.0,1047862,0.0,,,,,,,,,,,,,,
3.0,1047884,0.0,,,,,,,,,,,,,,
3.0,1047884,0.0,,,,,,,,,,,,,,
3.0,1047956,0.0,,,,,,,,,,,,,,
4.0,1047960,0.0,,,,,,,,,,,,,,
4.0,1047960,0.0,,,,,,,,,,,,,,
2.0,1047976,0.0,,,,,,,,,,,,,,
3.0,1047976,0.0,,,,,,,,,,,,,,
3.0,1047976,0.0,,,,,,,,,,,,,,
3.0,1047983,0.0,,,,,,,,,,,,,,
1.0,1048006,0.0,,,,,,,,,,,,,,
2.0,1048006,0.0,,,,,,,,,,,,,,
1.0,1048006,0.0,,,,,,,,,,,,,,
1.0,1048006,0.0,,,,,,,,,,,,,,
1.0,1048006,0.0,,,,,,,,,,,,,,
4.0,1048027,0.0,,,,,,,,,,,,,,
2.0,1048027,0.0,,,,,,,,,,,,,,
4.0,1048034,0.0,,,,,,,,,,,,,,
4.0,1048088,0.0,,,,,,,,,,,,,,
4.0,1048114,0.0,,,,,,,,,,,,,,
4.0,1048156,0.0,,,,,,,,,,,,,,
3.0,1048177,0.0,,,,,,,,,,,,,,
4.0,1048177,0.0,,,,,,,,,,,,,,
3.0,1048177,0.0,,,,,,,,,,,,,,
2.0,1048177,0.0,,,,,,,,,,,,,,
1.0,1048177,0.0,,,,,,,,,,,,,,
2.0,1048177,0.0,,,,,,,,,,,,,,
2.0,1048177,0.0,,,,,,,,,,,,,,
4.0,1048236,0.0,,,,,,,,,,,,,,
1.0,1048356,0.0,,,,,,,,,,,,,,
1.0,1048404,0.0,,,,,,,,,,,,,,
2.0,1048404,0.0,,,,,,,,,,,,,,
1.0,1048404,0.0,,,,,,,,,,,,,,
4.0,1048442,0.0,,,,,,,,,,,,,,
4.0,1048442,0.0,,,,,,,,,,,,,,
4.0,1048503,0.0,,,,,,,,,,,,,,
4.0,1048503,0.0,,,,,,,,,,,,,,
1.0,1048515,0.0,,,,,,,,,,,,,,
1.0,1048515,0.0,,,,,,,,,,,,,,
2.0,1048515,0.0,,,,,,,,,,,,,,
1.0,1048515,0.0,,,,,,,,,,,,,,
,1048515,0.0,,,,,,,,,,,,,,
2.0,1048515,0.0,,,,,,,,,,,,,,
4.0,1048521,0.0,,,,,,,,,,,,,,
3.0,1048521,0.0,,,,,,,,,,,,,,
1.0,1048521,0.0,,,,,,,,,,,,,,
2.0,1048539,0.0,,,,,,,,,,,,,,
1.0,1048607,0.0,,,,,,,,,,,,,,
1.0,1048607,0.0,,,,,,,,,,,,,,
3.0,1048607,0.0,,,,,,,,,,,,,,
4.0,1048653,0.0,,,,,,,,,,,,,,
4.0,1048653,0.0,,,,,,,,,,,,,,
1.0,1048653,0.0,,,,,,,,,,,,,,
1.0,1048653,0.0,,,,,,,,,,,,,,
2.0,1048681,0.0,,,,,,,,,,,,,,
1.0,1048681,0.0,,,,,,,,,,,,,,
2.0,1048681,0.0,,,,,,,,,,,,,,
3.0,1048709,0.0,,,,,,,,,,,,,,
2.0,1048709,0.0,,,,,,,,,,,,,,
1.0,1048709,0.0,,,,,,,,,,,,,,
2.0,1048709,0.0,,,,,,,,,,,,,,
3.0,1048785,0.0,,,,,,,,,,,,,,
3.0,1048785,0.0,,,,,,,,,,,,,,
1.0,1048785,0.0,,,,,,,,,,,,,,
4.0,1048897,0.0,,,,,,,,,,,,,,
4.0,1048970,0.0,,,,,,,,,,,,,,
2.0,1048982,0.0,,,,,,,,,,,,,,
2.0,1048982,0.0,,,,,,,,,,,,,,
3.0,1048982,0.0,,,,,,,,,,,,,,
3.0,1048982,0.0,,,,,,,,,,,,,,
1.0,1049047,0.0,,,,,,,,,,,,,,
4.0,1049101,0.0,,,,,,,,,,,,,,
4.0,1049101,0.0,,,,,,,,,,,,,,
1.0,1049101,0.0,,,,,,,,,,,,,,
,1049101,0.0,,,,,,,,,,,,,,
4.0,1049228,0.0,,,,,,,,,,,,,,
4.0,1049288,0.0,,,,,,,,,,,,,,
4.0,1049288,0.0,,,,,,,,,,,,,,
,1049288,0.0,,,,,,,,,,,,,,
4.0,1049300,0.0,,,,,,,,,,,,,,
4.0,1049300,0.0,,,,,,,,,,,,,,
1.0,1049300,0.0,,,,,,,,,,,,,,
4.0,1049342,0.0,,,,,,,,,,,,,,
4.0,1049342,0.0,,,,,,,,,,,,,,
2.0,1049398,0.0,,,,,,,,,,,,,,
1.0,1049398,0.0,,,,,,,,,,,,,,
1.0,1049398,0.0,,,,,,,,,,,,,,
1.0,1049398,0.0,,,,,,,,,,,,,,
1.0,1049398,0.0,,,,,,,,,,,,,,
3.0,1049398,0.0,,,,,,,,,,,,,,
1.0,1049398,0.0,,,,,,,,,,,,,,
4.0,1049416,0.0,,,,,,,,,,,,,,
2.0,1049416,0.0,,,,,,,,,,,,,,
2.0,1049416,0.0,,,,,,,,,,,,,,
3.0,1049416,0.0,,,,,,,,,,,,,,
2.0,1049499,0.0,,,,,,,,,,,,,,
1.0,1049499,0.0,,,,,,,,,,,,,,
2.0,1049499,0.0,,,,,,,,,,,,,,
1.0,1049499,0.0,,,,,,,,,,,,,,
1.0,1049499,0.0,,,,,,,,,,,,,,
1.0,1049499,0.0,,,,,,,,,,,,,,
1.0,1049499,0.0,,,,,,,,,,,,,,
1.0,1049499,0.0,,,,,,,,,,,,,,
1.0,1049499,0.0,,,,,,,,,,,,,,
,1049499,0.0,,,,,,,,,,,,,,
4.0,1049707,0.0,,,,,,,,,,,,,,
1.0,1049794,0.0,,,,,,,,,,,,,,
4.0,1049929,0.0,,,,,,,,,,,,,,
4.0,1050077,0.0,,,,,,,,,,,,,,
4.0,1050077,0.0,,,,,,,,,,,,,,
3.0,1050100,0.0,,,,,,,,,,,,,,
4.0,1050100,0.0,,,,,,,,,,,,,,
4.0,1050100,0.0,,,,,,,,,,,,,,
4.0,1050193,Other,,,,,,,,,,,,,,
4.0,1050193,Other,,,,,,,,,,,,,,
1.0,1050193,Other,,,,,,,,,,,,,,
4.0,1050366,0.0,,,,,,,,,,,,,,
4.0,1050436,0.0,,,,,,,,,,,,,,
2.0,1050480,0.0,,,,,,,,,,,,,,
3.0,1050480,0.0,,,,,,,,,,,,,,
1.0,1050480,0.0,,,,,,,,,,,,,,
1.0,1050603,0.0,,,,,,,,,,,,,,
1.0,1050703,0.0,,,,,,,,,,,,,,
2.0,1050703,0.0,,,,,,,,,,,,,,
1.0,1050703,0.0,,,,,,,,,,,,,,
2.0,1050707,0.0,,,,,,,,,,,,,,
4.0,1050718,0.0,,,,,,,,,,,,,,
4.0,1050784,0.0,,,,,,,,,,,,,,
3.0,1050784,0.0,,,,,,,,,,,,,,
1.0,1050784,0.0,,,,,,,,,,,,,,
3.0,1050784,0.0,,,,,,,,,,,,,,
2.0,1050854,0.0,,,,,,,,,,,,,,
4.0,1050939,0.0,,,,,,,,,,,,,,
3.0,1050978,0.0,,,,,,,,,,,,,,
2.0,1050978,0.0,,,,,,,,,,,,,,
4.0,1050986,0.0,,,,,,,,,,,,,,
4.0,1051070,0.0,,,,,,,,,,,,,,
4.0,1051071,0.0,,,,,,,,,,,,,,
4.0,1051071,0.0,,,,,,,,,,,,,,
4.0,1051071,0.0,,,,,,,,,,,,,,
1.0,1051077,0.0,,,,,,,,,,,,,,
4.0,1051077,0.0,,,,,,,,,,,,,,
3.0,1051077,0.0,,,,,,,,,,,,,,
4.0,1051095,Other,,,,,,,,,,,,,,
1.0,1051095,Other,,,,,,,,,,,,,,
4.0,1051245,0.0,,,,,,,,,,,,,,
1.0,1051245,0.0,,,,,,,,,,,,,,
1.0,1051245,0.0,,,,,,,,,,,,,,
1.0,1051245,0.0,,,,,,,,,,,,,,
4.0,1051245,0.0,,,,,,,,,,,,,,
2.0,1051276,0.0,,,,,,,,,,,,,,
1.0,1051276,0.0,,,,,,,,,,,,,,
2.0,1051300,0.0,,,,,,,,,,,,,,
4.0,1051365,0.0,,,,,,,,,,,,,,
4.0,1051365,0.0,,,,,,,,,,,,,,
3.0,1051395,0.0,,,,,,,,,,,,,,
1.0,1051483,0.0,,,,,,,,,,,,,,
2.0,1051483,0.0,,,,,,,,,,,,,,
2.0,1051596,0.0,,,,,,,,,,,,,,
2.0,1051596,0.0,,,,,,,,,,,,,,
4.0,1051664,0.0,,,,,,,,,,,,,,
1.0,1051664,0.0,,,,,,,,,,,,,,
3.0,1051677,0.0,,,,,,,,,,,,,,
1.0,1051677,0.0,,,,,,,,,,,,,,
1.0,1051677,0.0,,,,,,,,,,,,,,
1.0,1051677,0.0,,,,,,,,,,,,,,
1.0,1051677,0.0,,,,,,,,,,,,,,
4.0,1051682,0.0,,,,,,,,,,,,,,
4.0,1051715,Other,,,,,,,,,,,,,,
4.0,1051715,Other,,,,,,,,,,,,,,
1.0,1051715,Other,,,,,,,,,,,,,,
4.0,1051717,0.0,,,,,,,,,,,,,,
1.0,1051717,0.0,,,,,,,,,,,,,,
3.0,1051717,0.0,,,,,,,,,,,,,,
1.0,1051717,0.0,,,,,,,,,,,,,,
1.0,1051779,0.0,,,,,,,,,,,,,,
2.0,1051950,0.0,,,,,,,,,,,,,,
3.0,1051950,0.0,,,,,,,,,,,,,,
2.0,1051951,0.0,,,,,,,,,,,,,,
2.0,1051951,0.0,,,,,,,,,,,,,,
4.0,1052069,0.0,,,,,,,,,,,,,,
4.0,1052069,0.0,,,,,,,,,,,,,,
4.0,1052069,0.0,,,,,,,,,,,,,,
3.0,1052070,0.0,,,,,,,,,,,,,,
3.0,1052070,0.0,,,,,,,,,,,,,,
4.0,1052206,0.0,,,,,,,,,,,,,,
4.0,1052210,0.0,,,,,,,,,,,,,,
2.0,1052210,0.0,,,,,,,,,,,,,,
1.0,1052210,0.0,,,,,,,,,,,,,,
1.0,1052210,0.0,,,,,,,,,,,,,,
